,Name,Transaction.Date,Owner,Ticker,Asset.Name,Asset.Type,Type,Amount,Comment
3827, David A Perdue Jr,12/4/2017,Joint,GPK,Graphic Packaging Holding Company,Stock,Sale (Partial),15001,--
3828, David A Perdue Jr,12/4/2017,Joint,PYPL,"PayPal Holdings, Inc.",Stock,Purchase,1001,--
3829, David A Perdue Jr,12/4/2017,Joint,AMZN,"Amazon.com, Inc.",Stock,Purchase,15001,--
3830, David A Perdue Jr,12/4/2017,Joint,TRV,"The Travelers Companies, Inc.",Stock,Sale (Full),15001,--
3831, David A Perdue Jr,12/4/2017,Joint,BPL,"Buckeye Partners, L.P.",Stock,Purchase,1001,--
2130, John F Reed,3/28/2014,Joint,ALTR,Altera Corp. (NASDAQ),Stock,Purchase,1001,--
2131, John F Reed,3/28/2014,Joint,--,NCR Corp New,,Purchase,1001,--
2132, John F Reed,3/28/2014,Joint,--,SPDR S&P Biotech ETF,,Purchase,1001,--
2133, John F Reed,3/28/2014,Joint,--,XILINX Inc.,,Purchase,1001,--
2134, John F Reed,3/28/2014,Joint,FCX,Freeport-McMoRan Copper & Gold Inc. (NYSE),Stock,Sale (Full),1001,--
2135, John F Reed,3/28/2014,Joint,--,SANOFI ADR,,Sale (Full),1001,--
2136, John F Reed,3/28/2014,Joint,--,PROSHARES TRUST ETF,,Sale (Full),1001,--
3832, David A Perdue Jr,12/5/2017,Joint,DWDP,DowDuPont Inc.,Stock,Purchase,1001,--
3833, David A Perdue Jr,12/7/2017,Joint,USG,USG Corporation,Stock,Sale (Partial),1001,--
3834, David A Perdue Jr,12/7/2017,Joint,FOXA,"Twenty-First Century Fox, Inc.",Stock,Sale (Partial),1001,--
3835, David A Perdue Jr,12/11/2017,Joint,FDC,First Data Corporation,Stock,Purchase,1001,--
3836, David A Perdue Jr,12/12/2017,Joint,MOS,The Mosaic Company,Stock,Purchase,1001,--
3837, David A Perdue Jr,12/13/2017,Joint,SPY,SPDR S&P 500 ETF,Stock,Purchase,100001,--
3838, David A Perdue Jr,12/13/2017,Joint,MOS,The Mosaic Company,Stock,Sale (Full),100001,--
3839, David A Perdue Jr,12/13/2017,Joint,HBI,Hanesbrands Inc.,Stock,Sale (Full),100001,--
3840, David A Perdue Jr,12/13/2017,Joint,FEYE,"FireEye, Inc.",Stock,Sale (Full),100001,--
3841, David A Perdue Jr,12/13/2017,Joint,SPY,SPDR S&P 500 ETF,Stock,Purchase,500001,--
3842, David A Perdue Jr,12/13/2017,Joint,DISCA,"Discovery Communications, Inc.",Stock,Sale (Full),100001,--
3843, David A Perdue Jr,12/13/2017,Joint,MRK,"Merck & Co., Inc.",Stock,Sale (Partial),100001,--
3844, David A Perdue Jr,12/13/2017,Joint,FDC,First Data Corporation,Stock,Sale (Full),100001,--
3845, David A Perdue Jr,12/13/2017,Joint,SPY,SPDR S&P 500 ETF,Stock,Purchase,15001,--
3846, David A Perdue Jr,12/13/2017,Joint,AVP,"Avon Products, Inc.",Stock,Sale (Full),1001,--
3847, David A Perdue Jr,12/13/2017,Joint,XOM,Exxon Mobil Corporation,Stock,Sale (Partial),15001,--
3848, David A Perdue Jr,12/13/2017,Joint,COP,ConocoPhillips,Stock,Sale (Full),15001,--
3849, David A Perdue Jr,12/14/2017,Joint,AXTA,Axalta Coating Systems Ltd.,Stock,Purchase,15001,--
3850, David A Perdue Jr,12/14/2017,Joint,AXTA,Axalta Coating Systems Ltd.,Stock,Purchase,1001,--
3851, David A Perdue Jr,12/15/2017,Joint,CHRW,"C.H. Robinson Worldwide, Inc.",Stock,Sale (Full),1001,--
3852, David A Perdue Jr,12/21/2017,Joint,CSCO,"Cisco Systems, Inc.",Stock,Sale (Partial),1001,--
3853, David A Perdue Jr,12/26/2017,Joint,KHC,The Kraft Heinz Company,Stock,Sale (Partial),15001,--
3854, David A Perdue Jr,12/26/2017,Joint,GOOGL,Alphabet Inc.,Stock,Purchase,15001,--
3855, David A Perdue Jr,12/26/2017,Joint,KHC,The Kraft Heinz Company,Stock,Sale (Full),15001,--
3856, David A Perdue Jr,12/26/2017,Joint,DWDP,DowDuPont Inc.,Stock,Purchase,15001,--
3857, David A Perdue Jr,12/26/2017,Joint,IP,International Paper Company,Stock,Purchase,1001,--
3858, David A Perdue Jr,12/26/2017,Joint,MDLZ,"Mondelez International, Inc.",Stock,Purchase,15001,--
3859, David A Perdue Jr,12/26/2017,Joint,DUK,Duke Energy Corporation,Stock,Purchase,1001,--
3860, David A Perdue Jr,12/26/2017,Joint,PYPL,"PayPal Holdings, Inc.",Stock,Purchase,1001,--
3861, David A Perdue Jr,12/28/2017,Joint,SYY,Sysco Corporation,Stock,Sale (Partial),1001,--
3862, David A Perdue Jr,12/29/2017,Joint,SYY,Sysco Corporation,Stock,Sale (Partial),1001,--
3863, David A Perdue Jr,1/2/2018,Joint,URBN,"Urban Outfitters, Inc.",Stock,Sale (Partial),1001,--
3864, David A Perdue Jr,1/2/2018,Joint,SYY,Sysco Corporation,Stock,Sale (Partial),1001,--
3865, David A Perdue Jr,1/2/2018,Joint,FOXA,"Twenty-First Century Fox, Inc.",Stock,Sale (Partial),1001,--
3866, David A Perdue Jr,1/3/2018,Joint,RF,Regions Financial Corporation,Stock,Purchase,1001,--
3867, David A Perdue Jr,1/3/2018,Joint,CZR,Caesars Entertainment Corporation,Stock,Purchase,1001,--
3868, David A Perdue Jr,1/3/2018,Joint,FOXA,"Twenty-First Century Fox, Inc.",Stock,Sale (Partial),1001,--
2174, John F Reed,7/25/2014,Joint,KSU,Kansas City Southern (NYSE),Stock,Sale (Full),1001,--
3871, David A Perdue Jr,5/29/2015,Joint,DISCA,"Discovery Communications, Inc. (NASDAQ)",Stock,Purchase,1001,--
3872, David A Perdue Jr,5/15/2015,Joint,AXLL,Axiall Corporation (NYSE),Stock,Purchase,1001,--
3873, David A Perdue Jr,5/14/2015,Joint,TAP,Molson Coors Brewing Company (NYSE),Stock,Sale (Full),1001,--
3874, David A Perdue Jr,5/14/2015,Joint,DISCA,"Discovery Communications, Inc. (NASDAQ)",Stock,Purchase,1001,--
3875, David A Perdue Jr,5/13/2015,Joint,DISCA,"Discovery Communications, Inc. (NASDAQ)",Stock,Purchase,1001,--
3876, David A Perdue Jr,5/12/2015,Joint,DISCA,"Discovery Communications, Inc. (NASDAQ)",Stock,Purchase,1001,--
3877, David A Perdue Jr,5/14/2015,Joint,PFE,Pfizer Inc. (NYSE),Stock,Sale (Partial),1001,--
3878, David A Perdue Jr,5/7/2015,Joint,TAP,Molson Coors Brewing Company (NYSE),Stock,Sale (Partial),1001,--
3879, David A Perdue Jr,5/7/2015,Joint,PFE,Pfizer Inc. (NYSE),Stock,Sale (Partial),1001,--
3880, David A Perdue Jr,5/6/2015,Joint,PFE,Pfizer Inc. (NYSE),Stock,Sale (Partial),1001,--
3881, David A Perdue Jr,5/6/2015,Joint,PFE,Pfizer Inc. (NYSE),Stock,Sale (Partial),1001,--
3882, David A Perdue Jr,4/15/2015,Joint,MOS,The Mosaic Company (NYSE),Stock,Purchase,1001,--
3883, David A Perdue Jr,4/29/2015,Joint,PFE,Pfizer Inc. (NYSE),Stock,Sale (Partial),1001,--
3884, David A Perdue Jr,4/24/2015,Joint,KN,Knowles Corporation (NYSE),Stock,Purchase,1001,--
3885, David A Perdue Jr,4/24/2015,Joint,KN,Knowles Corporation (NYSE),Stock,Purchase,1001,--
3886, David A Perdue Jr,4/23/2015,Joint,KN,Knowles Corporation (NYSE),Stock,Purchase,1001,--
2191, John F Reed,4/22/2014,Joint,KO,The Coca-Cola Company (NYSE),Stock,Sale (Full),1001,--
3887, David A Perdue Jr,4/17/2015,Joint,KN,Knowles Corporation (NYSE),Stock,Purchase,1001,--
3888, David A Perdue Jr,3/27/2015,Joint,DISCA,"Discovery Communications, Inc. (NASDAQ)",Stock,Purchase,1001,--
3889, David A Perdue Jr,3/27/2015,Joint,WPX,"WPX Energy, Inc. (NYSE)",Stock,Purchase,1001,--
3890, David A Perdue Jr,3/20/2015,Joint,KN,Knowles Corporation (NYSE),Stock,Purchase,1001,--
3891, David A Perdue Jr,3/19/2015,Joint,BK,The Bank of New York Mellon Corporation (NYSE),Stock,Sale (Partial),1001,--
3892, David A Perdue Jr,3/18/2015,Joint,DISCA,"Discovery Communications, Inc. (NASDAQ)",Stock,Purchase,1001,--
3893, David A Perdue Jr,3/18/2015,Joint,DISCA,"Discovery Communications, Inc. (NASDAQ)",Stock,Purchase,1001,--
3894, David A Perdue Jr,3/16/2015,Joint,DISCA,"Discovery Communications, Inc. (NASDAQ)",Stock,Purchase,15001,--
3895, David A Perdue Jr,3/16/2015,Joint,XLS-WI,Exelis Inc. Common Stock Ex-Dis (NYSE),Stock,Sale (Full),1001,--
3896, David A Perdue Jr,3/16/2015,Joint,WPX,"WPX Energy, Inc. (NYSE)",Stock,Purchase,1001,--
3897, David A Perdue Jr,3/16/2015,Joint,WPX,"WPX Energy, Inc. (NYSE)",Stock,Purchase,1001,--
3898, David A Perdue Jr,3/13/2015,Joint,DISCA,"Discovery Communications, Inc. (NASDAQ)",Stock,Purchase,1001,--
3899, David A Perdue Jr,3/13/2015,Joint,DISCA,"Discovery Communications, Inc. (NASDAQ)",Stock,Purchase,1001,--
3900, David A Perdue Jr,3/12/2015,Joint,CIT,CIT Group Inc. (NYSE),Stock,Purchase,1001,--
3901, David A Perdue Jr,3/12/2015,Joint,WPX,"WPX Energy, Inc. (NYSE)",Stock,Purchase,1001,--
3902, David A Perdue Jr,3/12/2015,Joint,WPX,"WPX Energy, Inc. (NYSE)",Stock,Purchase,1001,--
3903, David A Perdue Jr,3/11/2015,Joint,WPX,"WPX Energy, Inc. (NYSE)",Stock,Purchase,1001,--
3904, David A Perdue Jr,3/11/2015,Joint,XLS-WI,Exelis Inc. Common Stock Ex-Dis (NYSE),Stock,Sale (Partial),1001,--
3905, David A Perdue Jr,3/11/2015,Joint,KN,Knowles Corporation (NYSE),Stock,Purchase,1001,--
3906, David A Perdue Jr,3/10/2015,Joint,KN,Knowles Corporation (NYSE),Stock,Purchase,1001,--
3907, David A Perdue Jr,3/9/2015,Joint,XLS-WI,Exelis Inc. Common Stock Ex-Dis (NYSE),Stock,Sale (Partial),15001,--
3908, David A Perdue Jr,3/9/2015,Joint,KN,Knowles Corporation (NYSE),Stock,Purchase,1001,--
3909, David A Perdue Jr,3/6/2015,Joint,KN,Knowles Corporation (NYSE),Stock,Purchase,1001,--
3910, David A Perdue Jr,3/5/2015,Joint,XLS-WI,Exelis Inc. Common Stock Ex-Dis (NYSE),Stock,Sale (Partial),1001,--
3911, David A Perdue Jr,3/3/2015,Joint,XLS-WI,Exelis Inc. Common Stock Ex-Dis (NYSE),Stock,Sale (Partial),1001,--
3912, David A Perdue Jr,3/3/2015,Joint,WPX,"WPX Energy, Inc. (NYSE)",Stock,Purchase,1001,--
3913, David A Perdue Jr,3/2/2015,Joint,CIT,CIT Group Inc. (NYSE),Stock,Purchase,1001,--
3914, David A Perdue Jr,2/26/2015,Joint,KN,Knowles Corporation (NYSE),Stock,Purchase,1001,--
3915, David A Perdue Jr,2/20/2015,Joint,CBS,CBS Corporation (NYSE),Stock,Purchase,1001,--
3916, David A Perdue Jr,2/17/2015,Joint,CBS,CBS Corporation (NYSE),Stock,Purchase,1001,--
3917, David A Perdue Jr,2/17/2015,Joint,CIT,CIT Group Inc. (NYSE),Stock,Purchase,1001,--
3918, David A Perdue Jr,2/13/2015,Joint,CBS,CBS Corporation (NYSE),Stock,Purchase,15001,--
3919, David A Perdue Jr,2/13/2015,Joint,CBS,CBS Corporation (NYSE),Stock,Purchase,1001,--
3920, David A Perdue Jr,2/13/2015,Joint,CBS,CBS Corporation (NYSE),Stock,Purchase,1001,--
3921, David A Perdue Jr,2/12/2015,Joint,CIT,CIT Group Inc. (NYSE),Stock,Purchase,1001,--
2227, John F Reed,2/3/2014,Self,ZBH,Zimmer Holdings Inc.,Stock,Purchase,1001,--
2228, John F Reed,2/3/2014,Joint,ZBH,"Zimmer Holdings, Inc.",Stock,Purchase,1001,--
3922, David A Perdue Jr,2/12/2015,Joint,XLS-WI,Exelis Inc. Common Stock Ex-Dis (NYSE),Stock,Sale (Partial),1001,--
3923, David A Perdue Jr,2/11/2015,Joint,TAP,Molson Coors Brewing Company (NYSE),Stock,Sale (Partial),1001,--
3924, David A Perdue Jr,2/10/2015,Joint,WOOF,VCA Inc. (NASDAQ),Stock,Sale (Partial),1001,--
3925, David A Perdue Jr,2/9/2015,Joint,CBS,CBS Corporation (NYSE),Stock,Purchase,1001,--
2233, John F Reed,1/21/2014,Self,CVS,CVS Caremark Corporation,Stock,Purchase,1001,--
2234, John F Reed,1/21/2014,Joint,CVS,CVS Caremark Corporation,Stock,Purchase,1001,--
3926, David A Perdue Jr,2/6/2015,Joint,AAN,"Aaron's, Inc. (NYSE)",Stock,Sale (Partial),1001,--
3927, David A Perdue Jr,2/5/2015,Joint,CIT,CIT Group Inc. (NYSE),Stock,Purchase,1001,--
3928, David A Perdue Jr,2/5/2015,Joint,CBS,CBS Corporation (NYSE),Stock,Purchase,1001,--
2238, John F Reed,2/21/2014,Self,VOD,Vodafone Group Public Limited Company (NASDAQ),Stock,Sale (Full),1001,--
3929, David A Perdue Jr,2/5/2015,Joint,KN,Knowles Corporation (NYSE),Stock,Purchase,1001,--
3930, David A Perdue Jr,2/5/2015,Joint,AAN,"Aaron's, Inc. (NYSE)",Stock,Sale (Partial),1001,--
3931, David A Perdue Jr,2/4/2015,Joint,AAN,"Aaron's, Inc. (NYSE)",Stock,Sale (Partial),1001,--
3932, David A Perdue Jr,2/4/2015,Joint,AAN,"Aaron's, Inc. (NYSE)",Stock,Sale (Partial),1001,--
3933, David A Perdue Jr,2/4/2015,Joint,TAP,Molson Coors Brewing Company (NYSE),Stock,Sale (Partial),1001,--
2244, John F Reed,9/2/2014,Self,NXPI,NXP Semiconductors NV (NASDAQ),Stock,Purchase,1001,--
2245, John F Reed,9/2/2014,Joint,NXPI,NXP Semiconductors NV (NASDAQ),Stock,Purchase,1001,--
3934, David A Perdue Jr,2/3/2015,Joint,TAP,Molson Coors Brewing Company (NYSE),Stock,Sale (Partial),1001,--
3935, David A Perdue Jr,1/30/2015,Joint,ZTS,Zoetis Inc. (NYSE),Stock,Sale (Full),15001,--
2248, John F Reed,5/22/2014,Joint,ACT,Actavis plc (NYSE),Stock,Purchase,1001,--
2249, John F Reed,5/22/2014,Self,ACT,Actavis plc (NYSE),Stock,Purchase,1001,--
2250, John F Reed,7/28/2014,Joint,XRT,SPDR S&P Retail ETF,Stock,Sale (Partial),1001,--
2251, John F Reed,7/28/2014,Joint,ALTR,Altera Corp. (NASDAQ),Stock,Purchase,1001,--
2252, John F Reed,7/28/2014,Joint,EEM,iShares MSCI Emerging Markets,Stock,Purchase,1001,--
2253, John F Reed,7/28/2014,Joint,VWO,Vanguard Emerging Markets Stock Idx ETF,Stock,Purchase,1001,--
2254, John F Reed,7/28/2014,Joint,XLNX,Xilinx Inc. (NASDAQ),Stock,Purchase,1001,--
3936, David A Perdue Jr,1/29/2015,Joint,ZTS,Zoetis Inc. (NYSE),Stock,Sale (Partial),1001,--
3937, David A Perdue Jr,1/29/2015,Joint,TAP,Molson Coors Brewing Company (NYSE),Stock,Sale (Partial),1001,--
3938, David A Perdue Jr,1/27/2015,Joint,TAP,Molson Coors Brewing Company (NYSE),Stock,Sale (Partial),1001,--
3939, David A Perdue Jr,1/27/2015,Joint,KN,Knowles Corporation (NYSE),Stock,Purchase,1001,--
3940, David A Perdue Jr,1/26/2015,Joint,BK,The Bank of New York Mellon Corporation (NYSE),Stock,Sale (Partial),1001,--
3941, David A Perdue Jr,1/23/2015,Joint,AAN,"Aaron's, Inc. (NYSE)",Stock,Sale (Partial),1001,--
3942, David A Perdue Jr,1/21/2015,Joint,KN,Knowles Corporation (NYSE),Stock,Purchase,1001,--
3943, David A Perdue Jr,1/14/2015,Joint,ZTS,Zoetis Inc. (NYSE),Stock,Sale (Partial),1001,--
3944, David A Perdue Jr,1/14/2015,Joint,WPX,"WPX Energy, Inc. (NYSE)",Stock,Purchase,1001,--
3945, David A Perdue Jr,1/14/2015,Joint,CBS,CBS Corporation (NYSE),Stock,Purchase,1001,--
2265, John F Reed,8/19/2014,Self,CELG,Celgene Corporation (NASDAQ),Stock,Purchase,1001,--
2266, John F Reed,8/19/2014,Joint,CELG,Celgene Corporation (NASDAQ),Stock,Purchase,1001,--
2267, John F Reed,3/17/2014,Self,ZMH,"Zimmer Holdings, Inc. (NYSE)",Stock,Purchase,1001,--
3946, David A Perdue Jr,1/13/2015,Joint,CBS,CBS Corporation (NYSE),Stock,Purchase,1001,--
3947, David A Perdue Jr,1/13/2015,Joint,BK,The Bank of New York Mellon Corporation (NYSE),Stock,Sale (Partial),1001,--
3948, David A Perdue Jr,1/13/2015,Joint,AAN,"Aaron's, Inc. (NYSE)",Stock,Sale (Partial),1001,--
3949, David A Perdue Jr,1/9/2015,Joint,CBS,CBS Corporation (NYSE),Stock,Purchase,15001,--
3950, David A Perdue Jr,1/8/2015,Joint,AAN,"Aaron's, Inc. (NYSE)",Stock,Sale (Partial),1001,--
3951, David A Perdue Jr,1/8/2015,Joint,AAN,"Aaron's, Inc. (NYSE)",Stock,Sale (Partial),1001,--
3952, David A Perdue Jr,1/8/2015,Joint,KN,Knowles Corporation (NYSE),Stock,Purchase,1001,--
3953, David A Perdue Jr,5/22/2015,Joint,PAA,"Plains All American Pipeline, L.P. (NYSE)",Stock,Sale (Partial),1001,--
3954, David A Perdue Jr,5/22/2015,Joint,PAA,"Plains All American Pipeline, L.P. (NYSE)",Stock,Sale (Partial),1001,--
3955, David A Perdue Jr,5/21/2015,Joint,PAA,"Plains All American Pipeline, L.P. (NYSE)",Stock,Sale (Partial),1001,--
3956, David A Perdue Jr,5/21/2015,Joint,PAA,"Plains All American Pipeline, L.P. (NYSE)",Stock,Sale (Partial),1001,--
3957, David A Perdue Jr,3/13/2015,Joint,ETE,"Energy Transfer Equity, L.P. (NYSE)",Stock,Sale (Partial),1001,--
3958, David A Perdue Jr,3/13/2015,Joint,ETE,"Energy Transfer Equity, L.P. (NYSE)",Stock,Sale (Partial),1001,--
3959, David A Perdue Jr,3/12/2015,Joint,ETE,"Energy Transfer Equity, L.P. (NYSE)",Stock,Sale (Partial),1001,--
3960, David A Perdue Jr,3/4/2015,Joint,NGLS,Targa Resources Partners LP (NYSE),Stock,Sale (Partial),1001,--
2283, John F Reed,3/28/2014,Self,AAPL,Apple Inc. (NASDAQ),Stock,Purchase,1001,--
2284, John F Reed,3/28/2014,Self,--,Applied Materials Inc,,Purchase,1001,--
2285, John F Reed,3/28/2014,Self,--,Express Scripts HLDG Co.,,Purchase,1001,--
2286, John F Reed,3/28/2014,Self,--,Qualcomm Inc.,,Sale (Partial),1001,--
2287, John F Reed,3/28/2014,Self,--,Sanofi ADR,,Sale (Full),1001,--
2288, John F Reed,3/28/2014,Self,--,Proshares Trust ETF,,Sale (Full),1001,--
2289, John F Reed,3/28/2014,Self,--,Global X Funds ETF,,Purchase,1001,--
2290, John F Reed,3/28/2014,Self,MSFT,Microsoft Corporation (NASDAQ),Stock,Purchase,1001,--
2291, John F Reed,3/28/2014,Self,--,NCR Corp New,,Purchase,1001,--
2292, John F Reed,3/28/2014,Self,ZMH,"Zimmer Holdings, Inc. (NYSE)",Stock,Purchase,1001,--
3961, David A Perdue Jr,3/3/2015,Joint,NGLS,Targa Resources Partners LP (NYSE),Stock,Sale (Partial),1001,--
3962, David A Perdue Jr,3/2/2015,Joint,NGLS,Targa Resources Partners LP (NYSE),Stock,Sale (Partial),1001,--
3963, David A Perdue Jr,2/26/2015,Joint,PAA,"Plains All American Pipeline, L.P. (NYSE)",Stock,Purchase,15001,--
3964, David A Perdue Jr,2/19/2015,Joint,WPZ,Williams Partners L.P. (NYSE),Stock,Sale (Partial),1001,--
3965, David A Perdue Jr,2/18/2015,Joint,WPZ,Williams Partners L.P. (NYSE),Stock,Sale (Partial),1001,--
3966, David A Perdue Jr,2/17/2015,Joint,WPZ,Williams Partners L.P. (NYSE),Stock,Sale (Partial),1001,--
3967, David A Perdue Jr,2/13/2015,Joint,WPZ,Williams Partners L.P. (NYSE),Stock,Sale (Partial),1001,--
3968, David A Perdue Jr,2/2/2015,Joint,WPZ,Williams Partners L.P. (NYSE),Stock,Sale (Partial),1001,--
2301, Robert J Portman,8/2/2017,Self,--,"FL St Brd Ed GO
Rate/Coupon: 5%
Matures: 06/01/2020",Municipal Security,Sale (Full),50001,--
2302, Robert J Portman,8/2/2017,Self,--,"NV Clark Cnty Wtr Reclamation Dist GO
Rate/Coupon: 5.25%
Matures: 07/01/2020",Municipal Security,Sale (Full),50001,--
2303, Robert J Portman,8/2/2017,Self,--,"OH Cincinnati City SD GO NC
Rate/Coupon: 5%
Matures: 12/01/2017",Municipal Security,Sale (Full),100001,--
2304, Robert J Portman,8/2/2017,Self,--,"OH Hilliard GO
Rate/Coupon: 5%
Matures: 12/01/2025",Municipal Security,Sale (Full),50001,--
2305, Robert J Portman,8/2/2017,Self,--,"OH West Chester Twp GO
Rate/Coupon: 5%
Matures: 12/01/2019",Municipal Security,Sale (Full),100001,--
2306, Robert J Portman,8/2/2017,Self,--,"TN Memphis GO
Rate/Coupon: 4.5%
Matures: 04/01/2027",Municipal Security,Sale (Full),100001,--
2307, Robert J Portman,8/2/2017,Self,--,"TX Midland GO
Rate/Coupon: 4.0%
Matures: 03/01/2023",Municipal Security,Sale (Full),100001,--
2308, Robert J Portman,8/2/2017,Self,--,"VA Virginia Beach Dev. Auth Pub Fac Rev
Rate/Coupon: 4.0%
Matures: 12/01/2023",Municipal Security,Sale (Full),50001,--
2309, Robert J Portman,8/2/2017,Self,--,"WI St (FHLB 87% St & Loc Govt Refcorp 2% US Treas Oblig 1%) GO
Rate/Coupon: 5%
Matures: 05/01/2023",Municipal Security,Sale (Full),100001,--
2310, Gary C Peters,11/16/2018,Self,--,"NEXTERA ENERGY CAPITAL 03.550% 050127 DTD042817
Rate/Coupon: 03.550%
Matures: 05/01/27",Corporate Bond,Purchase,1001,--
3969, David A Perdue Jr,2/12/2015,Joint,WPZ,Williams Partners L.P. (NYSE),Stock,Sale (Partial),1001,--
3970, David A Perdue Jr,2/11/2015,Joint,WPZ,Williams Partners L.P. (NYSE),Stock,Sale (Partial),1001,--
3971, David A Perdue Jr,2/10/2015,Joint,WPZ,Williams Partners L.P. (NYSE),Stock,Sale (Partial),1001,--
3972, David A Perdue Jr,1/15/2015,Joint,BPL,"Buckeye Partners, L.P. (NYSE)",Stock,Purchase,1001,--
2315, Gary C Peters,1/26/2016,Self,--,"MONSANTO CO B/E
Rate/Coupon: 3.375%
Matures: 07/15/2024",Corporate Bond,Purchase,1001,--
2316, Gary C Peters,1/25/2016,Self,--,"ABBVIE INC NTS B/E
Rate/Coupon: 2.900%
Matures: 11/06/2022",Corporate Bond,Purchase,15001,--
2317, Gary C Peters,1/25/2016,Self,--,"CELINA TEX INDPT SCH DIST RFDG-SCH BLDG PERMANENT SCHOOL FUND GUARANTY
Rate/Coupon: 3.00%
Matures: 08/15/2037",Municipal Security,Purchase,1001,--
2318, Gary C Peters,1/25/2016,Self,--,"WASHOE CNTY NEV SCH DIST RFDG-SCH IMPT-SER A
Rate/Coupon: 3.125%
Matures: 06/01/2036",Municipal Security,Purchase,1001,--
3973, David A Perdue Jr,1/14/2015,Joint,AR,Antero Resources Corporation (NYSE),Stock,Purchase,1001,--
3974, David A Perdue Jr,1/7/2015,Joint,AM,Antero Midstream Partners LP (NYSE),Stock,Purchase,1001,--
2321, Gary C Peters,1/10/2020,Self,--,"KINGS PARK N Y CENT SCH DIST BDS 2019 NEW YORK ST AID INTERCEPT PROG
Rate/Coupon: 2.00%
Matures: 09/01/2033",Municipal Security,Purchase,1001,--
2322, Gary C Peters,1/10/2020,Self,--,"COCA-COLA CO/THE B/E 02.125% 090629 DTD090619
Rate/Coupon: 02.125%
Matures: 09/06/2029",Corporate Bond,Purchase,1001,--
2323, Gary C Peters,1/27/2020,Self,--,"BK OF NOVA SCOTIA NTS 02.500% 012927 DTD012920
Rate/Coupon: 02.500%
Matures: 01/29/2027",Corporate Bond,Purchase,1001,--
2324, Gary C Peters,3/21/2018,Self,--,"MARYLAND ST FOR ISSUES DATED PRIOR TO 08/05/11 SEE 574192 GO ST LOCAL FACS LN BDS 2018 A
Rate/Coupon: 3.125%
Matures: 03/15/2033",Municipal Security,Purchase,1001,--
2325, Gary C Peters,8/29/2019,Self,--,"VICTORIA TEX INDPT SCH DIST ULTD TAX REF BDS 2016 (Exchanged)
VICTORIA TEX INDPT SCH DIST PREREFUNDED-REF (Received)
Rate/Coupon: 3.125%
Matures: 02/15/2038",Municipal Security,Exchange,1001,--
2326, Gary C Peters,8/29/2019,Self,--,"VICTORIA TEX INDPT SCH DIST ULTD TAX REF BDS 2016 (Exchanged)
VICTORIA TEX INDPT SCH DIST UNREFUNDED BALANCE-REF (Received)
Rate/Coupon: 3.125%
Matures: 02/15/2038",Municipal Security,Exchange,1001,--
2327, Gary C Peters,8/13/2015,Self,--,"Saint Charles MICH CMNTY SCHS SCH BLDG & SITE
Rate/Coupon: 3.75
Matures: 05/01/2035",Municipal Security,Purchase,15001,--
2328, Gary C Peters,9/27/2018,Self,--,"CAPITAL ONE FINANCIAL CO 04.200% 102925 DTD102915
Rate/Coupon: 04.200%
Matures: 10/29/25",Corporate Bond,Purchase,15001,--
2329, Gary C Peters,9/24/2018,Self,--,"LENAWEE CNTY MICH GO LTD TAX BDS 2018 DUE 05/01/2032
Rate/Coupon: 3.25%
Matures: 05/01/2032",Municipal Security,Purchase,1001,--
2330, Gary C Peters,12/31/2019,Self,--,"WARRINGTON TWP PA GO BDS 2014 DUE 12/01/2029 (Exchanged)
WARRINGTON TWP PA GO BDS 2014 DUE 12/01/2029 PREREFUNDED 12/01/2024 (Received)
Rate/Coupon: 3.125%
Matures: 12/01/2029",Municipal Security,Exchange,1001,--
2331, Gary C Peters,12/31/2019,Self,--,"WARRINGTON TWP PA GO BDS 2014 DUE 12/01/2029 (Exchanged)
WARRINGTON TWP PA GO BDS 2014 DUE 12/01/2029 CALLABLE-NEXT PRICING CALL 12/01/2024 (Received)
Rate/Coupon: 3.125%
Matures: 12/01/2029",Municipal Security,Exchange,1001,--
2332, Gary C Peters,12/19/2019,Self,--,"DOW CHEMICAL CO/THE B/E 03.000% 121529 DTD121819
Rate/Coupon: 03.000%
Matures: 12/15/29",Corporate Bond,Purchase,15001,--
